43.2994,-74.2179
40.6971,-73.9796
40.6971,-73.9796
40.6763,-73.9079
40.6971,-73.9796
40.6971,-73.9796
40.6971,-73.9796
40.6971,-73.9796
40.6971,-73.9796
40.6971,-73.9796
40.7264,-73.9898
40.7616,-73.984
40.7306,-74.0002
40.7628,-73.9874
40.7613,-73.985
40.7566,-73.9883
40.7264,-73.9898
40.7587,-73.9933
40.7593,-73.9927
40.7632,-73.9845
40.7614,-73.9848
40.7632,-73.9829
40.7584,-73.9882
40.7213,-73.9881
40.7213,-73.9881
40.7558,-73.9849
40.7602,-73.9868
40.6971,-73.9796
40.7584,-73.9882
40.7563,-73.9877
40.7605,-73.9857
40.7611,-73.9858
40.7563,-73.9836
40.7578,-73.986
40.7632,-73.9845
40.7594,-73.9891
40.7587,-73.9873
40.7584,-73.9855
40.7589,-73.9878
40.7632,-73.9829
40.7306,-74.0002
40.7593,-73.9927
40.7415,-73.9921
40.7588,-73.9873
40.7578,-73.9845
40.6971,-73.9796
40.759,-73.9861
40.7569,-73.9848
40.7602,-73.9868
40.7616,-73.984
40.7557,-73.9882
40.7625,-73.985
40.7629,-73.9837
40.7592,-73.9866
40.7579,-73.9874
40.7284,-73.9878
40.7614,-73.9848
40.7613,-73.985
40.7128,-74.0059
40.7264,-73.9898
40.759,-73.9861
40.7592,-73.9866
40.7579,-73.9874
40.7616,-73.984
40.7629,-73.9837
40.7587,-73.9873
40.7602,-73.9868
40.7625,-73.985
40.7581,-73.9872
40.6971,-73.9796
40.7558,-73.9849
40.7605,-73.9857
40.7594,-73.9891
40.7586,-73.9931
40.7593,-73.9927
40.7563,-73.9836
40.7602,-73.9868
40.7589,-73.9878
40.7605,-73.9857
40.7588,-73.9873
40.6971,-73.9796
40.7584,-73.9855
40.7557,-73.9882
40.7632,-73.9829
40.7625,-73.985
40.7602,-73.9868
40.7349,-73.9884
40.7415,-73.9921
40.7611,-73.9858
40.7569,-73.9848
40.7563,-73.9877
40.7578,-73.986
40.7605,-73.9857
40.738,-73.9829
40.7578,-73.9845
40.7588,-73.9873
40.6971,-73.9796
40.7584,-73.9855
40.7632,-73.9829
40.7628,-73.9874
40.7592,-73.9866
40.7579,-73.9874
40.7557,-73.9882
40.7587,-73.9873
40.7698,-73.9927
40.7559,-73.9846
40.7594,-73.9891
40.7563,-73.9836
40.7593,-73.9927
40.7284,-73.9878
40.7584,-73.9882
