,datetime_local,short_title,popularity,score,Venue_id,latitude,longitude,Venue_name,average_price,highest_price,listing_count,lowest_price,lowest_price_good_deals,type,type2,TaxiCount,LocationID,Month,DayofMonth,Hour,Temp_Avg,Conditions,Conditions2,timestamp,weekday
0,2017-07-05 14:00:00,Dear Evan Hansen - New York,0.0,0.604179,3298,40.6971,-73.9796,Music Box Theatre,759.0,1126,12,476,0,broadway_tickets_national,1,33,65,7,5,14,82.4,Mostly Cloudy,4,7/5/2017 14:00,2
1,2017-07-05 14:00:00,"Hello, Dolly! - New York",0.692593,0.588942,3187,40.6971,-73.9796,Shubert Theatre,1007.0,1884,35,410,410,broadway_tickets_national,1,33,65,7,5,14,82.4,Mostly Cloudy,4,7/5/2017 14:00,2
2,2017-07-05 20:00:00,"Hello, Dolly! - New York",0.660295,0.647096,3187,40.6971,-73.9796,Shubert Theatre,972.5,1884,50,125,125,broadway_tickets_national,1,27,65,7,5,20,73.4,Clear,0,7/5/2017 20:00,2
3,2017-07-05 20:00:00,Dear Evan Hansen - New York,0.0,0.601474,3298,40.6971,-73.9796,Music Box Theatre,668.0,825,42,396,0,broadway_tickets_national,1,27,65,7,5,20,73.4,Clear,0,7/5/2017 20:00,2
4,2017-07-05 23:00:00,Beatbreaker - New York,0.0,0.452016,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,18,66,7,5,23,73.4,Partly Cloudy,5,7/5/2017 23:00,2
5,2017-07-06 19:00:00,"Hello, Dolly! - New York",0.694235,0.5971989999999999,3187,40.6971,-73.9796,Shubert Theatre,1065.0,1884,45,415,415,broadway_tickets_national,1,31,65,7,6,19,73.4,Partly Cloudy,5,7/6/2017 19:00,3
6,2017-07-06 19:00:00,Dear Evan Hansen - New York,0.0,0.592056,3298,40.6971,-73.9796,Music Box Theatre,531.5,997,30,468,468,broadway_tickets_national,1,31,65,7,6,19,73.4,Partly Cloudy,5,7/6/2017 19:00,3
7,2017-07-07 20:00:00,Rakim,0.675541,0.570017,1817,40.8097,-73.9502,Apollo Theater,171.0,452,126,75,75,concert,2,9,152,7,7,20,78.8,Clear,0,7/7/2017 20:00,4
8,2017-07-07 20:00:00,Dear Evan Hansen - New York,0.0,0.627638,3298,40.6971,-73.9796,Music Box Theatre,790.0,1856,109,451,0,broadway_tickets_national,1,48,65,7,7,20,78.8,Clear,0,7/7/2017 20:00,4
9,2017-07-07 20:00:00,"Hello, Dolly! - New York",0.6983010000000001,0.613244,3187,40.6971,-73.9796,Shubert Theatre,1065.0,2050,115,185,185,broadway_tickets_national,1,48,65,7,7,20,78.8,Clear,0,7/7/2017 20:00,4
10,2017-07-07 23:00:00,GTA - New York,0.572442,0.514389,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,47,66,7,7,23,71.6,Overcast,4,7/7/2017 23:00,4
11,2017-07-08 14:00:00,Dear Evan Hansen - New York,0.0,0.6247119999999999,3298,40.6971,-73.9796,Music Box Theatre,649.0,1081,121,469,469,broadway_tickets_national,1,28,65,7,8,14,84.9,Mostly Cloudy,4,7/8/2017 14:00,5
12,2017-07-08 14:00:00,"Hello, Dolly! - New York",0.7028449999999999,0.614337,3187,40.6971,-73.9796,Shubert Theatre,1026.0,2050,147,191,191,broadway_tickets_national,1,28,65,7,8,14,84.9,Mostly Cloudy,4,7/8/2017 14:00,5
13,2017-07-08 20:00:00,Dear Evan Hansen - New York,0.0,0.645113,3298,40.6971,-73.9796,Music Box Theatre,607.0,1145,187,380,0,broadway_tickets_national,1,53,65,7,8,20,77.0,Mostly Cloudy,4,7/8/2017 20:00,5
14,2017-07-08 20:00:00,"Hello, Dolly! - New York",0.7019310000000001,0.621976,3187,40.6971,-73.9796,Shubert Theatre,886.0,2050,150,192,192,broadway_tickets_national,1,53,65,7,8,20,77.0,Mostly Cloudy,4,7/8/2017 20:00,5
15,2017-07-08 23:00:00,Audien - New York,0.602876,0.4882,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,54,66,7,8,23,75.0,Mostly Cloudy,4,7/8/2017 23:00,5
16,2017-07-09 14:00:00,"Hello, Dolly! - New York",0.66142,0.611857,3187,40.6971,-73.9796,Shubert Theatre,1076.0,2050,113,415,415,broadway_tickets_national,1,51,65,7,9,14,82.9,Scattered Clouds,0,7/9/2017 14:00,6
17,2017-07-09 15:00:00,Dear Evan Hansen - New York,0.0,0.626059,3298,40.6971,-73.9796,Music Box Theatre,696.0,1240,83,411,0,broadway_tickets_national,1,68,65,7,9,15,82.9,Scattered Clouds,0,7/9/2017 15:00,6
18,2017-07-11 19:00:00,Dear Evan Hansen - New York,0.0,0.62629,3298,40.6971,-73.9796,Music Box Theatre,807.5,1347,115,451,451,broadway_tickets_national,1,48,65,7,11,19,82.4,Mostly Cloudy,4,7/11/2017 19:00,1
19,2017-07-11 19:00:00,"Hello, Dolly! - New York",0.619402,0.685479,3187,40.6971,-73.9796,Shubert Theatre,1033.0,2050,204,191,191,broadway_tickets_national,1,48,65,7,11,19,82.4,Mostly Cloudy,4,7/11/2017 19:00,1
20,2017-07-12 14:00:00,Dear Evan Hansen - New York,0.0,0.604406,3298,40.6971,-73.9796,Music Box Theatre,528.0,891,76,348,0,broadway_tickets_national,1,38,65,7,12,14,87.8,Scattered Clouds,0,7/12/2017 14:00,2
21,2017-07-12 14:00:00,"Hello, Dolly! - New York",0.6923050000000001,0.644526,3187,40.6971,-73.9796,Shubert Theatre,1048.0,2241,166,260,260,broadway_tickets_national,1,38,65,7,12,14,87.8,Scattered Clouds,0,7/12/2017 14:00,2
22,2017-07-12 20:00:00,"Hello, Dolly! - New York",0.700074,0.654654,3187,40.6971,-73.9796,Shubert Theatre,1079.0,2241,208,218,218,broadway_tickets_national,1,37,65,7,12,20,84.2,Overcast,4,7/12/2017 20:00,2
23,2017-07-12 20:00:00,Dear Evan Hansen - New York,0.0,0.620686,3298,40.6971,-73.9796,Music Box Theatre,840.0,1683,116,380,0,broadway_tickets_national,1,37,65,7,12,20,84.2,Overcast,4,7/12/2017 20:00,2
24,2017-07-12 23:00:00,DJ Ruckus - New York,0.0,0.452016,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,29,66,7,12,23,82.4,Partly Cloudy,5,7/12/2017 23:00,2
25,2017-07-13 19:00:00,Dear Evan Hansen - New York,0.0,0.645951,3298,40.6971,-73.9796,Music Box Theatre,587.5,1054,177,376,376,broadway_tickets_national,1,86,65,7,13,19,78.8,Mostly Cloudy,4,7/13/2017 19:00,3
26,2017-07-13 19:00:00,"Hello, Dolly! - New York",0.692753,0.6586850000000001,3187,40.6971,-73.9796,Shubert Theatre,945.0,2241,250,190,0,broadway_tickets_national,1,86,65,7,13,19,78.8,Mostly Cloudy,4,7/13/2017 19:00,3
27,2017-07-14 20:00:00,Dear Evan Hansen - New York,0.0,0.651147,3298,40.6971,-73.9796,Music Box Theatre,660.0,1280,191,414,0,broadway_tickets_national,1,54,65,7,14,20,69.8,Overcast,4,7/14/2017 20:00,4
28,2017-07-14 20:00:00,"Hello, Dolly! - New York",0.676822,0.663116,3187,40.6971,-73.9796,Shubert Theatre,843.0,2241,302,198,0,broadway_tickets_national,1,54,65,7,14,20,69.8,Overcast,4,7/14/2017 20:00,4
29,2017-07-14 23:00:00,Quintino - New York,0.5311020000000001,0.46243999999999996,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,43,66,7,14,23,69.8,Overcast,4,7/14/2017 23:00,4
30,2017-07-15 14:00:00,Dear Evan Hansen - New York,0.0,0.655442,3298,40.6971,-73.9796,Music Box Theatre,720.0,1482,190,453,0,broadway_tickets_national,1,36,65,7,15,14,82.4,Scattered Clouds,0,7/15/2017 14:00,5
31,2017-07-15 14:00:00,"Hello, Dolly! - New York",0.7174229999999999,0.6594369999999999,3187,40.6971,-73.9796,Shubert Theatre,844.0,2241,286,223,223,broadway_tickets_national,1,36,65,7,15,14,82.4,Scattered Clouds,0,7/15/2017 14:00,5
32,2017-07-15 20:00:00,Dear Evan Hansen - New York,0.0,0.654198,3298,40.6971,-73.9796,Music Box Theatre,721.0,1347,206,395,0,broadway_tickets_national,1,69,65,7,15,20,80.6,Overcast,4,7/15/2017 20:00,5
33,2017-07-15 20:00:00,"Hello, Dolly! - New York",0.716128,0.664982,3187,40.6971,-73.9796,Shubert Theatre,829.5,2241,263,204,204,broadway_tickets_national,1,69,65,7,15,20,80.6,Overcast,4,7/15/2017 20:00,5
34,2017-07-16 12:00:00,The Gazillion Bubble Show - New York,0.0,0.476216,4374,40.7628,-73.9874,New World Stages / Stage 2,165.0,251,34,96,125,theater,3,491,230,7,16,12,84.2,Clear,0,7/16/2017 12:00,6
35,2017-07-16 12:00:00,Drag Brunch - New York,0.0,0.46868999999999994,556,40.743,-74.0059,Highline Ballroom,228.0,543,14,116,0,theater,3,387,68,7,16,12,84.2,Clear,0,7/16/2017 12:00,6
36,2017-07-16 13:00:00,Huntington Cabaret Showcase,0.0,0.0,14438,40.7415,-73.9921,Metropolitan Room,0.0,0,0,0,0,concert,2,338,90,7,16,13,82.4,Clear,0,7/16/2017 13:00,6
37,2017-07-16 13:00:00,The Lion King - New York,0.656974,0.637108,1522,40.7578,-73.986,Minskoff Theatre,371.0,1232,363,189,189,broadway_tickets_national,1,355,100,7,16,13,82.4,Clear,0,7/16/2017 13:00,6
38,2017-07-16 13:00:00,Charlie and the Chocolate Factory - New York,0.69257,0.678125,3185,40.759,-73.9861,Lunt-Fontanne Theatre,447.0,570,435,85,85,broadway_tickets_national,1,470,230,7,16,13,82.4,Clear,0,7/16/2017 13:00,6
39,2017-07-16 13:00:00,Hamlet - New York,0.576436,0.41223999999999994,47413,40.729,-73.9922,Public Theater - Anspacher Theatre,371.0,380,2,362,0,broadway_tickets_national,1,482,79,7,16,13,82.4,Clear,0,7/16/2017 13:00,6
40,2017-07-16 14:00:00,"Hello, Dolly! - New York",0.713287,0.651098,3187,40.6971,-73.9796,Shubert Theatre,892.0,2241,264,211,211,broadway_tickets_national,1,67,65,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
41,2017-07-16 14:00:00,The Book of Mormon - New York,0.6566529999999999,0.616997,2933,40.7611,-73.9858,"\Eugene O\""\""Neill Theatre\""""",194.0,774,263,139,139,broadway_tickets_national,1,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
42,2017-07-16 14:00:00,Blue Man Group - New York,0.647502,0.404698,3883,40.7292,-73.992,Astor Place Theatre,200.0,248,6,152,152,broadway_tickets_national,1,350,79,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
43,2017-07-16 14:00:00,School of Rock (The Musical) - New York,0.6207630000000001,0.61534,2940,40.7616,-73.984,Winter Garden Theatre,360.0,520,368,116,116,broadway_tickets_national,1,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
44,2017-07-16 14:00:00,"Napoli, Brooklyn - New York",0.0,0.39587100000000003,4354,40.7579,-73.983,Laura Pels Theater,342.0,363,4,323,0,theater,3,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
45,2017-07-16 14:00:00,Cats - New York,0.571736,0.470117,2693,40.7632,-73.9845,Neil Simon Theatre,271.36,471,20,188,188,broadway_tickets_national,1,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
46,2017-07-16 14:00:00,Greatest Day Ever (Sunday Pass),0.0,0.5071439999999999,31436,40.6276,-73.9714,Location TBA (New York),0.0,0,0,0,0,music_festival,2,1,165,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
47,2017-07-16 14:00:00,Beautiful: The Carole King Musical - New York,0.652733,0.571886,2946,40.7558,-73.9849,Stephen Sondheim Theatre,334.0,593,283,113,113,broadway_tickets_national,1,236,100,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
48,2017-07-16 14:00:00,The Government Inspector - New York,0.0,0.40963299999999997,4401,40.7628,-73.9874,New World Stages / Stage 4,125.0,125,10,125,125,theater,3,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
49,2017-07-16 14:00:00,Cost Of Living - New York,0.0,0.326275,6446,40.7636,-73.9794,New York City Center - Stage 1,0.0,0,0,0,0,theater,3,286,230,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
50,2017-07-16 14:00:00,Stomp - New York,0.631102,0.488803,2964,40.7284,-73.9878,Orpheum Theatre,170.5,291,36,136,0,theater,3,350,79,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
51,2017-07-16 14:00:00,Marvins Room - New York,0.0,0.537146,2963,40.7566,-73.9883,American Airlines Theatre,298.0,938,34,165,165,theater,3,236,100,7,16,14,84.2,Clear,0,7/16/2017 14:00,6
52,2017-07-16 15:00:00,Dear Evan Hansen - New York,0.0,0.642342,3298,40.6971,-73.9796,Music Box Theatre,668.0,1178,165,351,351,broadway_tickets_national,1,80,65,7,16,15,84.2,Clear,0,7/16/2017 15:00,6
53,2017-07-16 22:00:00,Tony Touch,0.0,0.380297,31370,43.2994,-74.2179,Cielo,0.0,0,0,0,0,concert,2,2,240,7,16,22,77.0,Clear,0,7/16/2017 22:00,6
54,2017-07-17 21:00:00,Lap Dance Saloon,0.0,0.0,95156,40.8721,-73.9167,The Back Room,0.0,0,0,0,0,concert,2,2,153,7,17,21,78.8,Mostly Cloudy,4,7/17/2017 21:00,0
55,2017-07-18 19:00:00,"Hello, Dolly! - New York",0.700002,0.6199399999999999,3187,40.6971,-73.9796,Shubert Theatre,1048.0,2050,183,171,171,broadway_tickets_national,1,47,65,7,18,19,82.0,Scattered Clouds,0,7/18/2017 19:00,1
56,2017-07-18 19:00:00,Dear Evan Hansen - New York,0.0,0.667207,3298,40.6971,-73.9796,Music Box Theatre,791.0,1618,222,416,0,broadway_tickets_national,1,47,65,7,18,19,82.0,Scattered Clouds,0,7/18/2017 19:00,1
57,2017-07-19 14:00:00,"Hello, Dolly! - New York",0.718599,0.677706,3187,40.6971,-73.9796,Shubert Theatre,911.0,2241,237,239,239,broadway_tickets_national,1,33,65,7,19,14,91.9,Partly Cloudy,5,7/19/2017 14:00,2
58,2017-07-19 14:00:00,Dear Evan Hansen - New York,0.0,0.613912,3298,40.6971,-73.9796,Music Box Theatre,814.5,1261,81,431,0,broadway_tickets_national,1,33,65,7,19,14,91.9,Partly Cloudy,5,7/19/2017 14:00,2
59,2017-07-19 20:00:00,"Hello, Dolly! - New York",0.703094,0.663936,3187,40.6971,-73.9796,Shubert Theatre,724.0,2241,338,211,211,broadway_tickets_national,1,41,65,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
60,2017-07-19 20:00:00,"A dolls House, Part 2 - New York",0.575091,0.654733,3186,40.7589,-73.9878,John Golden Theatre,366.0,608,310,74,193,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
61,2017-07-19 20:00:00,Beautiful: The Carole King Musical - New York,0.650216,0.6566270000000001,2946,40.7558,-73.9849,Stephen Sondheim Theatre,333.0,593,285,113,113,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
62,2017-07-19 20:00:00,On Your Feet - New York,0.631926,0.648687,836,40.7584,-73.9855,Marquis Theatre,286.0,889,360,92,149,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
63,2017-07-19 20:00:00,Dear Evan Hansen - New York,0.0,0.6687930000000001,3298,40.6971,-73.9796,Music Box Theatre,759.0,1887,276,429,0,broadway_tickets_national,1,41,65,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
64,2017-07-19 20:00:00,Stomp - New York,0.628586,0.49168199999999995,2964,40.7284,-73.9878,Orpheum Theatre,171.0,291,41,136,0,theater,3,255,79,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
65,2017-07-19 20:00:00,Avenue Q - New York,0.579854,0.554929,4375,40.7628,-73.9874,New World Stages - Stage 3,157.0,599,116,101,101,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
66,2017-07-19 20:00:00,#IMOMSOHARD with IMOMSOHARD,0.641998,0.495571,1782,40.7559,-73.9846,The Town Hall,278.5,485,76,44,44,comedy,4,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
67,2017-07-19 20:00:00,Blue Man Group - New York,0.645012,0.418447,3883,40.7292,-73.992,Astor Place Theatre,118.0,152,14,109,109,broadway_tickets_national,1,255,79,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
68,2017-07-19 20:00:00,Groundhog Day - New York,0.6246970000000001,0.668941,3183,40.7629,-73.9837,August Wilson Theatre,410.0,665,402,120,120,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
69,2017-07-19 20:00:00,War Paint - New York,0.63353,0.672445,2948,40.7557,-73.9882,Nederlander Theatre,384.0,656,417,123,123,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
70,2017-07-19 20:00:00,Hamilton - New York,0.701158,0.726545,2935,40.7592,-73.9866,Richard Rodgers Theatre,955.0,5896,449,476,476,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
71,2017-07-19 20:00:00,Mayve,0.0,0.21964899999999998,40181,40.7259,-73.9836,Niagara,0.0,0,0,0,0,concert,2,21,4,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
72,2017-07-19 20:00:00,Come From Away - New York,0.657337,0.627105,4041,40.7587,-73.9873,Gerald Schoenfeld Theatre,366.5,733,186,224,224,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
73,2017-07-19 20:00:00,Days of Wild - Prince Tribute,0.0,0.402124,8906,40.7569,-73.9884,"\Lucille\""\""s At B.B. King Blues Club & Grill - New York\""""",229.0,522,5,85,0,concert,2,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
74,2017-07-19 20:00:00,The Lion King - New York,0.654457,0.6551819999999999,1522,40.7578,-73.986,Minskoff Theatre,365.0,938,378,194,194,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
75,2017-07-19 20:00:00,Bandstand - New York,0.0,0.584787,4305,40.7579,-73.9874,Bernard B Jacobs Theatre,294.0,501,192,93,93,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
76,2017-07-19 20:00:00,In & Of Itself - New York,0.0,0.471754,4432,40.7353,-73.9897,Daryl Roth Theatre,199.17,243,18,136,0,theater,3,368,234,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
77,2017-07-19 20:00:00,Pipeline - New York,0.0,0.543626,2952,40.7736,-73.984,Lincoln Center Theater - Mitzi E. Newhouse,429.0,644,30,208,208,broadway_tickets_national,1,311,163,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
78,2017-07-19 20:00:00,This Wild Life with Dryjacket (18+),0.468582,0.44709,719,40.72,-73.9936,Bowery Ballroom,83.0,543,25,36,0,concert,2,136,144,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
79,2017-07-19 20:00:00,The Phantom of the Opera - New York,0.652838,0.5781850000000001,2930,40.7584,-73.9882,Majestic Theatre,239.0,453,153,83,121,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
80,2017-07-19 20:00:00,Martha Wash,0.0,0.379301,252,40.7566,-73.9883,B.B. King Blues Club & Grill,90.0,522,10,85,0,concert,2,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
81,2017-07-19 20:00:00,Black Angels Over Tuskegee - New York,0.0,0.387452,4451,40.76,-73.9884,"\St. Luke\""\""s Theatre\""""",99.0,99,1,99,0,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
82,2017-07-19 20:00:00,Cameron Mitchell,0.0,0.0,11379,40.7223,-73.9885,Rockwood Music Hall - Stage 2,0.0,0,0,0,0,concert,2,111,148,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
83,2017-07-19 20:00:00,Indecent - New York,0.0,0.559098,2967,40.7592,-73.983,Cort Theatre,260.2,721,79,69,69,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
84,2017-07-19 20:00:00,Miss Saigon - New York,0.588391,0.6345390000000001,3182,40.7632,-73.9829,Broadway Theatre,286.0,772,293,74,74,broadway_tickets_national,1,362,230,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
85,2017-07-19 20:00:00,The Great Comet - New York,0.637915,0.5913649999999999,2302,40.7588,-73.9873,Imperial Theatre,354.0,662,83,163,163,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
86,2017-07-19 20:00:00,Kinky Boots - New York,0.64161,0.54651,3882,40.7594,-73.9891,Al Hirschfeld Theatre,275.0,665,161,127,127,broadway_tickets_national,1,196,100,7,19,20,88.0,Scattered Clouds,0,7/19/2017 20:00,2
87,2017-07-19 23:00:00,Sinatra - New York,0.0,0.427413,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,33,66,7,19,23,84.0,Mostly Cloudy,4,7/19/2017 23:00,2
88,2017-07-20 19:00:00,"Hello, Dolly! - New York",0.7104560000000001,0.672363,3187,40.6971,-73.9796,Shubert Theatre,836.0,2241,328,205,205,broadway_tickets_national,1,71,65,7,20,19,91.0,Mostly Cloudy,4,7/20/2017 19:00,3
89,2017-07-20 19:00:00,Dear Evan Hansen - New York,0.0,0.662235,3298,40.6971,-73.9796,Music Box Theatre,669.0,1549,265,446,0,broadway_tickets_national,1,71,65,7,20,19,91.0,Mostly Cloudy,4,7/20/2017 19:00,3
90,2017-07-21 20:00:00,"Hello, Dolly! - New York",0.703713,0.6833359999999999,3187,40.6971,-73.9796,Shubert Theatre,590.0,2241,455,209,0,broadway_tickets_national,1,55,65,7,21,20,89.1,Mostly Cloudy,4,7/21/2017 20:00,4
91,2017-07-21 20:00:00,Dear Evan Hansen - New York,0.0,0.678113,3298,40.6971,-73.9796,Music Box Theatre,568.5,1618,356,414,0,broadway_tickets_national,1,55,65,7,21,20,89.1,Mostly Cloudy,4,7/21/2017 20:00,4
92,2017-07-22 12:00:00,Ozy Fest,0.586098,0.530552,4763,40.7711,-73.9666,"Rumsey Playfield, Central Park",0.0,0,0,0,0,music_festival,2,2,236,7,22,12,87.1,Mostly Cloudy,4,7/22/2017 12:00,5
93,2017-07-22 14:00:00,"Hello, Dolly! - New York",0.7183970000000001,0.681791,3187,40.6971,-73.9796,Shubert Theatre,668.0,2241,369,240,0,broadway_tickets_national,1,33,65,7,22,14,88.0,Mostly Cloudy,4,7/22/2017 14:00,5
94,2017-07-22 14:00:00,Dear Evan Hansen - New York,0.0,0.670573,3298,40.6971,-73.9796,Music Box Theatre,749.5,1564,232,464,0,broadway_tickets_national,1,33,65,7,22,14,88.0,Mostly Cloudy,4,7/22/2017 14:00,5
95,2017-07-22 19:00:00,Hip Hop Hope in Harlem,0.0,0.517622,1817,40.8097,-73.9502,Apollo Theater,0.0,0,0,0,0,concert,2,20,152,7,22,19,82.9,Overcast,4,7/22/2017 19:00,5
96,2017-07-22 20:00:00,"Hello, Dolly! - New York",0.710779,0.69479,3187,40.6971,-73.9796,Shubert Theatre,601.0,2241,529,196,0,broadway_tickets_national,1,61,65,7,22,20,82.0,Overcast,4,7/22/2017 20:00,5
97,2017-07-22 20:00:00,Dear Evan Hansen - New York,0.0,0.6856399999999999,3298,40.6971,-73.9796,Music Box Theatre,658.5,1550,365,431,0,broadway_tickets_national,1,61,65,7,22,20,82.0,Overcast,4,7/22/2017 20:00,5
98,2017-07-22 22:00:00,Sleepy & Boo,0.0,0.380297,31370,43.2994,-74.2179,Cielo,0.0,0,0,0,0,concert,2,1,240,7,22,22,79.0,Overcast,4,7/22/2017 22:00,5
99,2017-07-22 23:00:00,DJ Benzi - New York,0.0,0.452016,41977,40.7028,-73.9903,Marquee New York,0.0,0,0,0,0,theater,3,37,66,7,22,23,75.9,Light Rain,3,7/22/2017 23:00,5
100,2017-07-23 14:00:00,"Hello, Dolly! - New York",0.712217,0.6568470000000001,3187,40.6971,-73.9796,Shubert Theatre,827.0,2241,325,263,263,broadway_tickets_national,1,36,65,7,23,14,77.0,Overcast,4,7/23/2017 14:00,6
101,2017-07-23 15:00:00,Dear Evan Hansen - New York,0.0,0.6658930000000001,3298,40.6971,-73.9796,Music Box Theatre,589.5,1483,269,420,0,broadway_tickets_national,1,47,65,7,23,15,75.9,Overcast,4,7/23/2017 15:00,6
102,2017-07-24 21:00:00,Open Mic Monday,0.0,0.0,30298,43.2994,-74.2179,Nuyorican Poets Cafe,0.0,0,0,0,0,concert,2,1,240,7,24,21,64.9,Mostly Cloudy,4,7/24/2017 21:00,0
103,2017-07-24 21:00:00,Lap Dance Saloon,0.0,0.0,95156,40.8721,-73.9167,The Back Room,0.0,0,0,0,0,concert,2,2,153,7,24,21,64.9,Mostly Cloudy,4,7/24/2017 21:00,0
104,2017-08-01 19:00:00,Dear Evan Hansen - New York,0.0,0.6722060000000001,3298,40.6971,-73.9796,Music Box Theatre,513.0,1859,333,357,0,broadway_tickets_national,1,55,65,8,1,19,82.0,Clear,0,8/1/2017 19:00,1
105,2017-08-01 19:00:00,"Hello, Dolly! - New York",0.7364539999999999,0.6437890000000001,3187,40.6971,-73.9796,Shubert Theatre,1035.5,2050,194,171,171,broadway_tickets_national,1,55,65,8,1,19,82.0,Clear,0,8/1/2017 19:00,1
106,2017-08-02 14:00:00,"Hello, Dolly! - New York",0.703388,0.656907,3187,40.6971,-73.9796,Shubert Theatre,725.5,2241,302,189,189,broadway_tickets_national,1,30,65,8,2,14,78.1,Scattered Clouds,0,8/2/2017 14:00,2
107,2017-08-02 14:00:00,Dear Evan Hansen - New York,0.0,0.616575,3298,40.6971,-73.9796,Music Box Theatre,674.0,1549,115,434,0,broadway_tickets_national,1,30,65,8,2,14,78.1,Scattered Clouds,0,8/2/2017 14:00,2
108,2017-08-02 20:00:00,"Hello, Dolly! - New York",0.692267,0.674987,3187,40.6971,-73.9796,Shubert Theatre,557.0,2241,414,208,0,broadway_tickets_national,1,31,65,8,2,20,69.1,Clear,0,8/2/2017 20:00,2
109,2017-08-02 20:00:00,Dear Evan Hansen - New York,0.0,0.670914,3298,40.6971,-73.9796,Music Box Theatre,659.5,1549,342,400,400,broadway_tickets_national,1,31,65,8,2,20,69.1,Clear,0,8/2/2017 20:00,2
110,2017-08-03 19:00:00,Dear Evan Hansen - New York,0.0,0.665486,3298,40.6971,-73.9796,Music Box Theatre,517.0,1549,308,348,0,broadway_tickets_national,1,62,65,8,3,19,78.1,Clear,0,8/3/2017 19:00,3
111,2017-08-03 19:00:00,"Hello, Dolly! - New York",0.698367,0.686921,3187,40.6971,-73.9796,Shubert Theatre,601.0,2241,502,203,203,broadway_tickets_national,1,62,65,8,3,19,78.1,Clear,0,8/3/2017 19:00,3
112,2017-08-04 20:00:00,"Hello, Dolly! - New York",0.695974,0.6760689999999999,3187,40.6971,-73.9796,Shubert Theatre,556.0,2241,518,186,0,broadway_tickets_national,1,54,65,8,4,20,77.0,Mostly Cloudy,4,8/4/2017 20:00,4
113,2017-08-04 20:00:00,Dear Evan Hansen - New York,0.0,0.684968,3298,40.6971,-73.9796,Music Box Theatre,676.5,1549,401,347,0,broadway_tickets_national,1,54,65,8,4,20,77.0,Mostly Cloudy,4,8/4/2017 20:00,4
