,datetime_local,popularity,score,short_title,Venue_id,latitude,longitude,Venue_name,average_price,highest_price,listing_count,lowest_price,lowest_price_good_deals,type,type2
48,2017-07-05T19:30:00,0.614031,0.5924,American Ballet Theatre: Tchaikovsky Spectacular - New York,2428,40.7727,-73.9838,Metropolitan Opera,444.0,493,76,421,421,dance_performance_tour,2
49,2017-07-05T19:30:00,0.642097,0.41557700000000003,Amelie - New York,2947,40.7605,-73.9857,Walter Kerr Theatre,0.0,0,0,0,0,theater,3
50,2017-07-05T19:30:00,0.0,0.358673,"Napoli, Brooklyn - New York",4354,40.7579,-73.983,Laura Pels Theater,336.5,350,2,323,0,theater,3
51,2017-07-05T19:30:00,0.632637,0.6152770000000001,Waitress - New York,2925,40.7602,-73.9868,Brooks Atkinson Theatre,335.0,1032,149,142,142,broadway_tickets_national,1
52,2017-07-05T19:30:00,0.0,0.0,Plenty Of Phunk,244996,40.7306,-74.0002,The Groove,0.0,0,0,0,0,concert,2
53,2017-07-05T19:30:00,0.0,0.472467,Anastasia (Musical) - New York,3898,40.7581,-73.9872,Broadhurst Theatre,393.5,462,16,299,0,broadway_tickets_national,1
54,2017-07-05T19:30:00,0.509476,0.32876700000000003,Spamilton - New York,9237,40.7313,-73.9833,14th Street Y,0.0,0,0,0,0,theater,3
55,2017-07-05T20:00:00,0.0,0.502517,Indecent - New York,2967,40.7592,-73.983,Cort Theatre,187.5,693,18,88,88,broadway_tickets_national,1
56,2017-07-05T20:00:00,0.660295,0.647096,"Hello, Dolly! - New York",3187,40.6971,-73.9796,Shubert Theatre,972.5,1884,50,125,125,broadway_tickets_national,1
57,2017-07-05T20:00:00,0.652838,0.525027,The Phantom of the Opera - New York,2930,40.7584,-73.9882,Majestic Theatre,356.0,464,26,94,150,broadway_tickets_national,1
58,2017-07-05T20:00:00,0.6851229999999999,0.570814,"A dolls House, Part 2 - New York",3186,40.7589,-73.9878,John Golden Theatre,345.0,585,89,225,225,broadway_tickets_national,1
59,2017-07-05T20:00:00,0.631926,0.583906,On Your Feet - New York,836,40.7584,-73.9855,Marquis Theatre,268.0,623,134,106,135,broadway_tickets_national,1
60,2017-07-05T20:00:00,0.0,0.48025,Marvins Room - New York,2963,40.7566,-73.9883,American Airlines Theatre,300.0,707,17,255,255,theater,3
61,2017-07-05T20:00:00,0.0,0.48921899999999996,Pipeline - New York,2952,40.7736,-73.984,Lincoln Center Theater - Mitzi E. Newhouse,304.0,633,16,214,214,broadway_tickets_national,1
62,2017-07-05T20:00:00,0.43544399999999994,0.4897,1984 - New York,42769,40.7569,-73.9848,Hudson Theatre,283.0,394,31,118,118,broadway_tickets_national,1
63,2017-07-05T20:00:00,0.0,0.0,Kitari,7715,40.7903,-73.9538,DROM,0.0,0,0,0,0,concert,2
64,2017-07-05T20:00:00,0.0,0.0,Akaash Singh with Nathan Macintosh and Elon Gold and Brian Scott McFadden and Lenny Marcus,69827,40.7389,-73.9808,New York Comedy Club,0.0,0,0,0,0,comedy,4
65,2017-07-05T20:00:00,0.0,0.33775900000000003,Babes,8564,40.7258,-73.992,The Bowery Electric,0.0,0,0,0,0,concert,2
